Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Hard_Dropout,Soft_Dropout,Limit_Enrolled,Hard_Enrolled,Soft_Enrolled,Limit_Graduate,Hard_Graduate,Soft_Graduate
1,0.7196,0.840907,0.021178,0.081712,0.20,0.20,0,0,113,107,109.54,63,7,49.17,inf,328,283.29
3,0.7582,0.691491,0.041184,0.039729,0.20,0.20,1,0,113,109,115.29,63,32,55.39,inf,301,271.32
6,0.7695,0.665133,0.147684,0.155097,0.20,0.20,0,0,113,128,132.56,63,36,71.56,inf,278,237.88
9,0.7559,0.676139,0.000000,0.036773,0.20,0.20,1,0,113,101,109.67,63,36,58.96,inf,305,273.37
12,0.7579,0.661358,0.034698,0.048369,0.20,0.20,1,0,113,109,115.88,63,35,59.90,inf,298,266.22
15,0.7519,0.693886,0.001818,0.087926,0.20,0.20,1,0,113,104,108.60,63,27,61.90,inf,311,271.50
18,0.7577,0.669443,0.061679,0.060794,0.20,0.20,0,0,113,112,119.70,63,27,61.89,inf,303,260.41
