Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.5005,1.778503,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,8.20,9.82,423.98,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
3,0.5005,1.442706,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,15.67,3.78,422.55,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
6,0.5005,0.851749,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,13.43,2.44,426.13,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
9,0.5005,0.998743,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,3.67,2.32,436.01,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
12,0.5005,0.693060,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,5.33,4.74,431.93,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
15,0.5005,0.747387,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,2.70,5.60,433.70,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
18,0.5005,0.917918,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,1.14,1.68,439.17,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
21,0.5005,0.716833,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,9.21,8.94,423.85,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
24,0.5005,0.802973,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,2.28,1.56,438.15,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
27,0.5005,0.660092,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,2.94,3.08,435.99,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
30,0.5005,0.618207,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,4.32,4.88,432.80,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
33,0.5005,0.610581,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,5.69,7.08,429.24,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
36,0.5010,0.608442,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,9.90,10.25,421.84,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
39,0.5108,0.659633,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,4,0,438,22.81,9.02,410.17,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
42,0.5005,0.666540,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,1.99,3.93,436.07,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
45,0.5005,0.629668,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,3.03,5.03,433.94,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
48,0.5005,0.626339,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,4.77,6.52,430.71,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
51,0.5005,0.606246,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,4.60,6.16,431.24,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
54,0.5005,0.592561,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,5.66,7.09,429.25,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
57,0.5005,0.576686,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,8.56,10.01,423.42,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
60,0.5005,0.575540,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,8.32,8.35,425.33,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
63,0.5005,0.587979,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,12.71,12.43,416.86,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
66,0.5005,0.634927,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,3.09,1.11,437.80,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
69,0.5005,0.586488,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,5.06,2.07,434.87,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
72,0.5015,0.588901,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,1,0,441,10.66,3.91,427.43,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
75,0.5108,0.605916,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,6,0,436,15.31,4.07,422.62,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
78,0.5005,0.638941,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,5.79,8.14,428.07,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
81,0.5005,0.599720,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,5.24,7.35,429.41,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
84,0.5005,0.581400,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,6.33,7.18,428.50,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
87,0.5005,0.592226,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,7.66,10.33,424.02,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
90,0.5005,0.602913,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,0.86,0.17,440.97,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
93,0.5005,0.593649,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,1.18,0.23,440.59,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
96,0.5005,0.581309,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,1.51,0.32,440.17,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
99,0.5005,0.592016,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,2.03,0.45,439.52,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
102,0.5005,0.565784,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,2.22,0.52,439.27,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
105,0.5005,0.567970,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,3.16,0.72,438.12,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
108,0.5005,0.554363,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,4.25,0.90,436.85,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
111,0.5018,0.581003,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,2,0,440,5.24,1.26,435.50,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
114,0.5073,0.551648,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,4,0,438,8.51,1.37,432.11,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
117,0.5005,0.617573,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,1.56,1.81,438.63,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
120,0.5005,0.578402,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,1.83,2.03,438.14,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
123,0.5005,0.569388,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,2.42,2.26,437.32,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
126,0.5005,0.556491,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,3.52,3.46,435.02,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
129,0.5005,0.552227,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,3.76,3.05,435.19,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
132,0.5005,0.536099,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,2.73,2.03,437.24,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
135,0.5005,0.564161,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,3.42,2.75,435.83,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
138,0.5005,0.564474,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,4.92,4.06,433.02,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
141,0.5005,0.551628,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,5.87,3.98,432.15,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
144,0.5005,0.535469,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,6.97,4.55,430.48,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
147,0.5010,0.565634,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,1,0,441,8.36,7.13,426.50,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
150,0.5005,0.562970,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,8.81,5.63,427.57,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
153,0.5005,0.546745,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,5.64,3.58,432.78,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
156,0.5025,0.530275,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,1,1,440,12.79,8.95,420.26,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
159,0.5005,0.590792,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,0.68,0.17,441.16,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
162,0.5005,0.553682,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,1.07,0.27,440.66,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
165,0.5005,0.551903,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,1.80,0.54,439.65,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
168,0.5005,0.549947,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,1.92,0.80,439.29,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
171,0.5005,0.536558,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,2.09,0.74,439.17,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
174,0.5005,0.526776,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,2.11,0.80,439.10,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
177,0.5005,0.530050,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,2.70,1.15,438.16,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
180,0.5005,0.532796,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,2.59,1.20,438.22,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
183,0.5005,0.535209,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,2.94,1.69,437.37,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
186,0.5005,0.547849,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,3.33,1.76,436.90,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
189,0.5005,0.530962,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,3.53,2.53,435.94,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
192,0.5005,0.527716,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,1,441,4.67,2.99,434.34,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
195,0.5005,0.532951,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,3.94,2.98,435.08,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
198,0.5005,0.535127,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,1,441,3.62,3.09,435.29,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
201,0.5010,0.534023,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,4.73,4.46,432.81,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
204,0.5008,0.546779,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,5.54,4.62,431.84,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
207,0.5005,0.545231,0.000000,0.000000,10.00,10.00,1,1,42,24,inf,0,0,442,3.58,0.50,437.92,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
