sweep,dataset,model,constraint_tag,data_dir,constrained_class,seed,tight_L_pct,tight_G_pct,is_asymmetric,sigma,tralo_macro_f1,heuristic_macro_f1,d_macro_f1,d_f1_cstr,d_f1_unc,d_acc,d_flips,d_ece,tralo_sat,heuristic_sat,tralo_path,heuristic_path
paper_backbones,dermmnist,MobileNetV2,L80_G80,data/dermmnist/slice_1,4,3,80,80,0,0.0,0.7475,0.7247,0.022800000000000042,0.004899999999999904,0.025866666666666593,0.008499999999999952,-37.0,0.005500000000000005,1,0,results/pending_runs/paper_backbones/MobileNetV2/dermmnist/L80_G80/tralo/seed_3,results/pending_runs/paper_backbones/MobileNetV2/dermmnist/L80_G80/heuristic/seed_3
paper_backbones,dermmnist,MobileNetV2,L80_G80,data/dermmnist/slice_1,4,1,80,80,0,0.0,0.7301,0.7184,0.011699999999999933,0.0050000000000000044,0.012850000000000028,0.0044999999999999485,-12.0,-0.001700000000000007,1,0,results/pending_runs/paper_backbones/MobileNetV2/dermmnist/L80_G80/tralo/seed_1,results/pending_runs/paper_backbones/MobileNetV2/dermmnist/L80_G80/heuristic/seed_1
paper_backbones,dermmnist,MobileNetV2,L80_G80,data/dermmnist/slice_1,4,2,80,80,0,0.0,0.7369,0.7361,0.0008000000000000229,0.010000000000000009,-0.0007166666666665877,0.0040000000000000036,-10.0,0.011899999999999994,1,0,results/pending_runs/paper_backbones/MobileNetV2/dermmnist/L80_G80/tralo/seed_2,results/pending_runs/paper_backbones/MobileNetV2/dermmnist/L80_G80/heuristic/seed_2
paper_backbones,tissuemnist,MobileNetV2,L20_G20,data/tissuemnist/slice_1,4,4,20,20,0,0.0,0.3654,0.3237,0.041700000000000015,0.03899999999999998,0.04208571428571428,0.09589999999999999,-15.0,-0.046499999999999986,1,0,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L20_G20/tralo/seed_4,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L20_G20/heuristic/seed_4
paper_backbones,tissuemnist,MobileNetV2,L20_G20,data/tissuemnist/slice_1,4,3,20,20,0,0.0,0.372,0.2921,0.07989999999999997,0.0,0.0913714285714286,0.10210000000000002,-115.0,-0.07180000000000003,1,0,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L20_G20/tralo/seed_3,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L20_G20/heuristic/seed_3
paper_backbones,tissuemnist,MobileNetV2,L20_G20,data/tissuemnist/slice_1,4,1,20,20,0,0.0,0.3688,0.3362,0.03260000000000002,0.009700000000000014,0.035871428571428554,0.0675,-120.0,0.0049000000000000155,1,0,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L20_G20/tralo/seed_1,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L20_G20/heuristic/seed_1
paper_backbones,tissuemnist,MobileNetV2,L20_G20,data/tissuemnist/slice_1,4,2,20,20,0,0.0,0.3715,0.3372,0.0343,0.07800000000000001,0.027957142857142903,0.09710000000000002,-303.0,-0.05790000000000001,1,0,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L20_G20/tralo/seed_2,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L20_G20/heuristic/seed_2
paper_backbones,tissuemnist,MobileNetV2,L70_G70,data/tissuemnist/slice_1,4,4,70,70,0,0.0,0.3928,0.3341,0.058699999999999974,0.027500000000000024,0.06320000000000009,0.10960000000000003,-55.0,-0.07319999999999999,1,1,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/tralo/seed_4,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/heuristic/seed_4
paper_backbones,tissuemnist,MobileNetV2,L70_G70,data/tissuemnist/slice_1,4,3,70,70,0,0.0,0.3766,0.3044,0.07219999999999999,0.020600000000000007,0.07962857142857138,0.10329999999999995,-30.0,-0.07890000000000003,1,0,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/tralo/seed_3,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/heuristic/seed_3
paper_backbones,tissuemnist,MobileNetV2,L70_G70,data/tissuemnist/slice_1,4,1,70,70,0,0.0,0.3867,0.358,0.028700000000000003,0.006800000000000028,0.03185714285714286,0.0796,-31.0,-0.014100000000000001,1,0,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/tralo/seed_1,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/heuristic/seed_1
paper_backbones,tissuemnist,MobileNetV2,L70_G70,data/tissuemnist/slice_1,4,2,70,70,0,0.0,0.4067,0.3604,0.04630000000000001,0.041200000000000014,0.04698571428571435,0.10830000000000001,-193.0,-0.0726,1,0,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/tralo/seed_2,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/heuristic/seed_2
paper_backbones,tissuemnist,MobileNetV2,L30_G30,data/tissuemnist/slice_1,4,4,30,30,0,0.0,0.3722,0.3313,0.04089999999999999,0.008999999999999952,0.04537142857142851,0.09960000000000002,4.0,-0.06059999999999999,1,0,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/tralo/seed_4,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/heuristic/seed_4
paper_backbones,tissuemnist,MobileNetV2,L30_G30,data/tissuemnist/slice_1,4,3,30,30,0,0.0,0.3832,0.2978,0.08539999999999998,0.009000000000000008,0.09628571428571436,0.10170000000000001,-103.0,-0.07819999999999999,1,0,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/tralo/seed_3,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/heuristic/seed_3
paper_backbones,tissuemnist,MobileNetV2,L30_G30,data/tissuemnist/slice_1,4,1,30,30,0,0.0,0.3806,0.3454,0.03520000000000001,-0.009000000000000008,0.041514285714285726,0.08000000000000002,-101.0,-0.01429999999999998,1,0,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/tralo/seed_1,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/heuristic/seed_1
paper_backbones,tissuemnist,MobileNetV2,L30_G30,data/tissuemnist/slice_1,4,2,30,30,0,0.0,0.384,0.3432,0.0408,0.05409999999999998,0.03891428571428568,0.10130000000000006,-283.0,-0.06309999999999999,1,0,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/tralo/seed_2,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/heuristic/seed_2
paper_backbones,tissuemnist,MobileNetV2,L80_G80,data/tissuemnist/slice_1,4,4,80,80,0,0.0,0.4037,0.3347,0.069,0.03240000000000004,0.07425714285714285,0.10340000000000005,-70.0,-0.07619999999999999,1,1,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/tralo/seed_4,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/heuristic/seed_4
paper_backbones,tissuemnist,MobileNetV2,L80_G80,data/tissuemnist/slice_1,4,3,80,80,0,0.0,0.3971,0.3045,0.09260000000000002,0.0519,0.09849999999999998,0.12039999999999995,-14.0,-0.10260000000000002,1,0,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/tralo/seed_3,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/heuristic/seed_3
paper_backbones,tissuemnist,MobileNetV2,L80_G80,data/tissuemnist/slice_1,4,1,80,80,0,0.0,0.3986,0.3583,0.0403,-0.025999999999999968,0.049785714285714266,0.06999999999999995,-15.0,-0.020999999999999963,1,0,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/tralo/seed_1,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/heuristic/seed_1
paper_backbones,tissuemnist,MobileNetV2,L80_G80,data/tissuemnist/slice_1,4,2,80,80,0,0.0,0.4146,0.3639,0.05070000000000002,0.012999999999999956,0.05612857142857142,0.10829999999999995,-193.0,-0.07589999999999997,1,0,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/tralo/seed_2,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/heuristic/seed_2
paper_backbones,aider,ShuffleNetV2,L20_G20,data/aider/slice_1,0,4,20,20,0,0.0,0.7799,0.8089,-0.028999999999999915,0.0,-0.03856666666666664,-0.016800000000000037,-73.0,0.0722,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/heuristic/seed_4
paper_backbones,aider,ShuffleNetV2,L20_G20,data/aider/slice_1,0,3,20,20,0,0.0,0.7793,0.8023,-0.02300000000000002,0.0,-0.03066666666666673,-0.013500000000000068,-76.0,0.0715,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/heuristic/seed_3
paper_backbones,aider,ShuffleNetV2,L20_G20,data/aider/slice_1,0,1,20,20,0,0.0,0.7726,0.8015,-0.028900000000000037,0.0,-0.0385333333333332,-0.016800000000000037,-82.0,0.0745,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/tralo/seed_1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/heuristic/seed_1
paper_backbones,aider,ShuffleNetV2,L20_G20,data/aider/slice_1,0,2,20,20,0,0.0,0.7824,0.7935,-0.011099999999999999,0.0,-0.014766666666666595,-0.008399999999999963,-75.0,0.0643,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/heuristic/seed_2
paper_backbones,aider,ShuffleNetV2,L70_G70,data/aider/slice_1,0,4,70,70,0,0.0,0.9289,0.936,-0.007100000000000106,0.0,-0.009400000000000075,-0.0041999999999999815,-23.0,0.019899999999999998,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L70_G70/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L70_G70/heuristic/seed_4
paper_backbones,aider,ShuffleNetV2,L70_G70,data/aider/slice_1,0,3,70,70,0,0.0,0.9201,0.9323,-0.012199999999999989,-0.011599999999999944,-0.012466666666666626,-0.006699999999999928,-24.0,0.022000000000000002,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L70_G70/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L70_G70/heuristic/seed_3
paper_backbones,aider,ShuffleNetV2,L70_G70,data/aider/slice_1,0,1,70,70,0,0.0,0.9289,0.9315,-0.0026000000000000467,0.0,-0.00336666666666674,-0.0024999999999999467,-29.0,0.0238,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L70_G70/tralo/seed_1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L70_G70/heuristic/seed_1
paper_backbones,aider,ShuffleNetV2,L70_G70,data/aider/slice_1,0,2,70,70,0,0.0,0.932,0.9246,0.007400000000000073,0.0,0.00983333333333336,0.0,-27.0,0.0168,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L70_G70/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L70_G70/heuristic/seed_2
paper_backbones,aider,ShuffleNetV2,L30_G30,data/aider/slice_1,0,4,30,30,0,0.0,0.8278,0.8449,-0.017100000000000004,0.0,-0.022766666666666713,-0.010099999999999998,-66.0,0.05700000000000001,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L30_G30/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L30_G30/heuristic/seed_4
paper_backbones,aider,ShuffleNetV2,L30_G30,data/aider/slice_1,0,3,30,30,0,0.0,0.8153,0.8383,-0.02300000000000002,0.0,-0.03069999999999995,-0.013399999999999967,-65.0,0.0616,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L30_G30/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L30_G30/heuristic/seed_3
paper_backbones,aider,ShuffleNetV2,L30_G30,data/aider/slice_1,0,1,30,30,0,0.0,0.8193,0.8375,-0.018199999999999994,0.0,-0.02423333333333333,-0.01090000000000002,-72.0,0.058499999999999996,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L30_G30/tralo/seed_1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L30_G30/heuristic/seed_1
paper_backbones,aider,ShuffleNetV2,L30_G30,data/aider/slice_1,0,2,30,30,0,0.0,0.8267,0.8295,-0.0028000000000000247,0.0,-0.003766666666666474,-0.0041999999999999815,-68.0,0.049199999999999994,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L30_G30/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L30_G30/heuristic/seed_2
paper_backbones,aider,ShuffleNetV2,L80_G80,data/aider/slice_1,0,4,80,80,0,0.0,0.9481,0.9553,-0.007199999999999984,-0.01079999999999992,-0.006000000000000116,-0.0041999999999999815,-15.0,0.010100000000000001,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L80_G80/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L80_G80/heuristic/seed_4
paper_backbones,aider,ShuffleNetV2,L80_G80,data/aider/slice_1,0,3,80,80,0,0.0,0.9455,0.9487,-0.0031999999999999806,0.0,-0.004333333333333522,-0.0025000000000000577,-15.0,0.0126,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L80_G80/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L80_G80/heuristic/seed_3
paper_backbones,aider,ShuffleNetV2,L80_G80,data/aider/slice_1,0,1,80,80,0,0.0,0.9488,0.9506,-0.0018000000000000238,0.0,-0.0024999999999999467,-0.0017000000000000348,-21.0,0.0098,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L80_G80/tralo/seed_1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L80_G80/heuristic/seed_1
paper_backbones,aider,ShuffleNetV2,L80_G80,data/aider/slice_1,0,2,80,80,0,0.0,0.9511,0.9466,0.0044999999999999485,-0.01090000000000002,0.009666666666666601,0.0009000000000000119,-17.0,0.0102,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L80_G80/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L80_G80/heuristic/seed_2
paper_backbones,dermmnist,ShuffleNetV2,L20_G20,data/dermmnist/slice_1,4,4,20,20,0,0.0,0.6232,0.662,-0.03880000000000006,0.014900000000000024,-0.04765000000000008,-0.0020000000000000018,-201.0,0.036299999999999985,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L20_G20/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L20_G20/heuristic/seed_4
paper_backbones,dermmnist,ShuffleNetV2,L20_G20,data/dermmnist/slice_1,4,3,20,20,0,0.0,0.6247,0.6736,-0.048899999999999944,-0.007500000000000007,-0.055816666666666515,-0.008000000000000007,-137.0,0.0344,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L20_G20/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L20_G20/heuristic/seed_3
paper_backbones,dermmnist,ShuffleNetV2,L20_G20,data/dermmnist/slice_1,4,1,20,20,0,0.0,0.6417,0.6358,0.005900000000000016,0.007500000000000007,0.005650000000000044,0.0044999999999999485,-180.0,0.019699999999999995,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L20_G20/tralo/seed_1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L20_G20/heuristic/seed_1
paper_backbones,dermmnist,ShuffleNetV2,L20_G20,data/dermmnist/slice_1,4,2,20,20,0,0.0,0.6227,0.6449,-0.022199999999999998,-0.022399999999999975,-0.02206666666666679,-0.0040000000000000036,-108.0,0.034000000000000016,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L20_G20/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L20_G20/heuristic/seed_2
paper_backbones,dermmnist,ShuffleNetV2,L70_G70,data/dermmnist/slice_1,4,4,70,70,0,0.0,0.7158,0.7086,0.007199999999999984,0.03170000000000006,0.0031333333333334323,0.005499999999999949,-94.0,-0.0087,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/heuristic/seed_4
paper_backbones,dermmnist,ShuffleNetV2,L70_G70,data/dermmnist/slice_1,4,3,70,70,0,0.0,0.7018,0.7202,-0.018399999999999972,0.0,-0.021466666666666745,-0.0020000000000000018,-21.0,0.006799999999999987,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/heuristic/seed_3
paper_backbones,dermmnist,ShuffleNetV2,L70_G70,data/dermmnist/slice_1,4,1,70,70,0,0.0,0.6874,0.6752,0.012199999999999989,0.0,0.01423333333333332,0.0029000000000000137,-67.0,-0.0022000000000000075,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/tralo/seed_1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/heuristic/seed_1
paper_backbones,dermmnist,ShuffleNetV2,L70_G70,data/dermmnist/slice_1,4,2,70,70,0,0.0,0.6851,0.6832,0.0019000000000000128,0.005199999999999982,0.0013666666666665162,0.0039000000000000146,-18.0,0.001899999999999999,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/heuristic/seed_2
paper_backbones,dermmnist,ShuffleNetV2,L30_G30,data/dermmnist/slice_1,4,4,30,30,0,0.0,0.6616,0.6767,-0.015100000000000002,0.020699999999999996,-0.02100000000000013,0.0015000000000000568,-175.0,0.023500000000000007,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/heuristic/seed_4
paper_backbones,dermmnist,ShuffleNetV2,L30_G30,data/dermmnist/slice_1,4,3,30,30,0,0.0,0.6486,0.6872,-0.03860000000000008,0.0,-0.045016666666666594,-0.0045000000000000595,-116.0,0.02239999999999999,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/heuristic/seed_3
paper_backbones,dermmnist,ShuffleNetV2,L30_G30,data/dermmnist/slice_1,4,1,30,30,0,0.0,0.671,0.6513,0.01970000000000005,0.013799999999999979,0.02069999999999994,0.00649999999999995,-162.0,0.007499999999999979,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/tralo/seed_1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/heuristic/seed_1
paper_backbones,dermmnist,ShuffleNetV2,L30_G30,data/dermmnist/slice_1,4,2,30,30,0,0.0,0.6555,0.656,-0.000500000000000056,-0.006899999999999962,0.0006333333333333746,0.0,-88.0,0.022099999999999995,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/heuristic/seed_2
paper_backbones,dermmnist,ShuffleNetV2,L80_G80,data/dermmnist/slice_1,4,4,80,80,0,0.0,0.7225,0.7056,0.016900000000000026,0.03490000000000004,0.013916666666666688,0.007999999999999896,-70.0,-0.00810000000000001,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/heuristic/seed_4
paper_backbones,dermmnist,ShuffleNetV2,L80_G80,data/dermmnist/slice_1,4,3,80,80,0,0.0,0.7112,0.7209,-0.009699999999999931,0.010000000000000009,-0.012950000000000017,0.0010000000000000009,-6.0,0.0016999999999999932,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/heuristic/seed_3
paper_backbones,dermmnist,ShuffleNetV2,L80_G80,data/dermmnist/slice_1,4,1,80,80,0,0.0,0.687,0.6744,0.012600000000000056,0.0050000000000000044,0.013850000000000029,0.0020000000000000018,-40.0,-0.0021000000000000185,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/tralo/seed_1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/heuristic/seed_1
paper_backbones,dermmnist,ShuffleNetV2,L80_G80,data/dermmnist/slice_1,4,2,80,80,0,0.0,0.6941,0.6872,0.006900000000000017,0.01990000000000003,0.004833333333333467,0.006899999999999906,-16.0,0.0006000000000000033,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/heuristic/seed_2
paper_backbones,tissuemnist,ShuffleNetV2,L20_G20,data/tissuemnist/slice_1,4,4,20,20,0,0.0,0.386,0.4225,-0.03649999999999998,0.009800000000000003,-0.04304285714285716,-0.009599999999999942,-122.0,0.03870000000000001,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/heuristic/seed_4
paper_backbones,tissuemnist,ShuffleNetV2,L20_G20,data/tissuemnist/slice_1,4,3,20,20,0,0.0,0.3744,0.3967,-0.022299999999999986,0.029299999999999993,-0.02961428571428576,0.006599999999999939,-143.0,0.007400000000000018,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/heuristic/seed_3
paper_backbones,tissuemnist,ShuffleNetV2,L20_G20,data/tissuemnist/slice_1,4,1,20,20,0,0.0,0.3455,0.4026,-0.05710000000000004,-0.01949999999999999,-0.0624857142857142,0.01869999999999994,-199.0,0.009299999999999975,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/tralo/seed_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/heuristic/seed_1
paper_backbones,tissuemnist,ShuffleNetV2,L20_G20,data/tissuemnist/slice_1,4,2,20,20,0,0.0,0.378,0.3879,-0.00990000000000002,0.01949999999999999,-0.014157142857142813,0.013799999999999923,-105.0,0.01649999999999996,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/heuristic/seed_2
paper_backbones,tissuemnist,ShuffleNetV2,L70_G70,data/tissuemnist/slice_1,4,4,70,70,0,0.0,0.4523,0.4455,0.006799999999999973,-0.020600000000000007,0.010671428571428554,-0.0011999999999999789,-32.0,0.006000000000000005,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/heuristic/seed_4
paper_backbones,tissuemnist,ShuffleNetV2,L70_G70,data/tissuemnist/slice_1,4,3,70,70,0,0.0,0.4418,0.416,0.025800000000000045,0.02749999999999997,0.025585714285714323,0.018000000000000016,-54.0,-0.02429999999999999,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/heuristic/seed_3
paper_backbones,tissuemnist,ShuffleNetV2,L70_G70,data/tissuemnist/slice_1,4,1,70,70,0,0.0,0.4073,0.4217,-0.014400000000000024,-0.006900000000000017,-0.015514285714285703,0.02960000000000007,-115.0,-0.010000000000000009,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/tralo/seed_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/heuristic/seed_1
paper_backbones,tissuemnist,ShuffleNetV2,L70_G70,data/tissuemnist/slice_1,4,2,70,70,0,0.0,0.4031,0.4038,-0.0006999999999999784,0.013700000000000045,-0.0026571428571429134,0.013700000000000045,-21.0,0.0020999999999999908,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/heuristic/seed_2
paper_backbones,tissuemnist,ShuffleNetV2,L30_G30,data/tissuemnist/slice_1,4,4,30,30,0,0.0,0.4065,0.424,-0.017500000000000016,0.018100000000000033,-0.02249999999999991,-0.0044999999999999485,-100.0,0.029600000000000015,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/heuristic/seed_4
paper_backbones,tissuemnist,ShuffleNetV2,L30_G30,data/tissuemnist/slice_1,4,3,30,30,0,0.0,0.3904,0.407,-0.016599999999999948,-0.009000000000000008,-0.017785714285714238,0.010399999999999965,-125.0,-0.004799999999999971,0,0,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/heuristic/seed_3
paper_backbones,tissuemnist,ShuffleNetV2,L30_G30,data/tissuemnist/slice_1,4,1,30,30,0,0.0,0.372,0.4139,-0.04189999999999999,0.0,-0.047885714285714254,0.023399999999999976,-186.0,0.0020999999999999908,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/tralo/seed_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/heuristic/seed_1
paper_backbones,tissuemnist,ShuffleNetV2,L30_G30,data/tissuemnist/slice_1,4,2,30,30,0,0.0,0.3873,0.3931,-0.005800000000000027,0.036099999999999965,-0.011771428571428544,0.01330000000000009,-89.0,0.0116,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/heuristic/seed_2
paper_backbones,tissuemnist,ShuffleNetV2,L50_G50,data/tissuemnist/slice_1,4,4,50,50,0,0.0,0.4329,0.4373,-0.004400000000000015,0.023299999999999987,-0.008342857142857096,-0.0020999999999999908,-69.0,0.015000000000000013,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L50_G50/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L50_G50/heuristic/seed_4
paper_backbones,tissuemnist,ShuffleNetV2,L50_G50,data/tissuemnist/slice_1,4,3,50,50,0,0.0,0.4139,0.4102,0.003699999999999981,0.023299999999999987,0.0008428571428571452,0.013299999999999979,-87.0,-0.01579999999999998,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L50_G50/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L50_G50/heuristic/seed_3
paper_backbones,tissuemnist,ShuffleNetV2,L50_G50,data/tissuemnist/slice_1,4,2,50,50,0,0.0,0.3958,0.4018,-0.006000000000000005,0.0,-0.006885714285714384,0.010500000000000065,-51.0,0.005499999999999949,1,0,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L50_G50/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L50_G50/heuristic/seed_2
