sweep,dataset,model,constraint_tag,data_dir,constrained_class,seed,tight_L_pct,tight_G_pct,is_asymmetric,sigma,tralo_macro_f1,fioretto_ldf_macro_f1,d_macro_f1,d_f1_cstr,d_f1_unc,d_acc,d_flips,d_ece,tralo_sat,fioretto_ldf_sat,tralo_path,fioretto_ldf_path
contamination_clean,aider,MobileNetV3,L20_G20,data/aider/slice_1,0,1,20,20,0,0.0,0.7818,0.7789,0.0029000000000000137,0.0,0.003866666666666685,0.0017000000000000348,-3.0,-0.004699999999999996,1,1,results/pending_runs/contamination_clean/aider/L20_G20/tralo/seed_1,results/pending_runs/contamination_clean/aider/L20_G20/fioretto_ldf/seed_1
contamination_clean,aider,MobileNetV3,L20_G20,data/aider/slice_1,0,2,20,20,0,0.0,0.7849,0.7834,0.0015000000000000568,0.0,0.001966666666666672,0.0009000000000000119,-8.0,-0.00520000000000001,1,1,results/pending_runs/contamination_clean/aider/L20_G20/tralo/seed_2,results/pending_runs/contamination_clean/aider/L20_G20/fioretto_ldf/seed_2
contamination_clean,aider,MobileNetV3,L70_G70,data/aider/slice_1,0,1,70,70,0,0.0,0.9292,0.9249,0.0042999999999999705,0.0,0.005799999999999916,0.0025000000000000577,-3.0,0.000900000000000005,1,1,results/pending_runs/contamination_clean/aider/L70_G70/tralo/seed_1,results/pending_runs/contamination_clean/aider/L70_G70/fioretto_ldf/seed_1
contamination_clean,aider,MobileNetV3,L70_G70,data/aider/slice_1,0,2,70,70,0,0.0,0.9261,0.9261,0.0,0.0,0.0,0.0,-1.0,-0.0017000000000000001,1,1,results/pending_runs/contamination_clean/aider/L70_G70/tralo/seed_2,results/pending_runs/contamination_clean/aider/L70_G70/fioretto_ldf/seed_2
contamination_clean,aider,MobileNetV3,L30_G30,data/aider/slice_1,0,1,30,30,0,0.0,0.8212,0.8182,0.0030000000000000027,0.0,0.003933333333333344,0.0017000000000000348,-8.0,-0.008300000000000002,1,1,results/pending_runs/contamination_clean/aider/L30_G30/tralo/seed_1,results/pending_runs/contamination_clean/aider/L30_G30/fioretto_ldf/seed_1
contamination_clean,aider,MobileNetV3,L30_G30,data/aider/slice_1,0,2,30,30,0,0.0,0.8271,0.8257,0.0013999999999999568,0.0,0.00196666666666645,0.0008000000000000229,-4.0,-0.0034000000000000002,1,1,results/pending_runs/contamination_clean/aider/L30_G30/tralo/seed_2,results/pending_runs/contamination_clean/aider/L30_G30/fioretto_ldf/seed_2
contamination_clean,aider,MobileNetV3,L50_G50,data/aider/slice_1,0,1,50,50,0,0.0,0.8811,0.8797,0.0013999999999999568,0.0,0.0018666666666666831,0.0009000000000000119,-5.0,-0.004400000000000001,1,1,results/pending_runs/contamination_clean/aider/L50_G50/tralo/seed_1,results/pending_runs/contamination_clean/aider/L50_G50/fioretto_ldf/seed_1
contamination_clean,aider,MobileNetV3,L50_G50,data/aider/slice_1,0,2,50,50,0,0.0,0.8855,0.8813,0.0041999999999999815,0.0,0.005700000000000038,0.0024999999999999467,-6.0,-0.0051,1,1,results/pending_runs/contamination_clean/aider/L50_G50/tralo/seed_2,results/pending_runs/contamination_clean/aider/L50_G50/fioretto_ldf/seed_2
contamination_clean,dermmnist,MobileNetV3,L20_G20,data/dermmnist/slice_1,4,1,20,20,0,0.0,0.6905,0.6899,0.0006000000000000449,0.0,0.0006499999999998174,0.0030000000000000027,-3.0,-0.002599999999999991,1,1,results/pending_runs/contamination_clean/dermmnist/L20_G20/tralo/seed_1,results/pending_runs/contamination_clean/dermmnist/L20_G20/fioretto_ldf/seed_1
contamination_clean,dermmnist,MobileNetV3,L20_G20,data/dermmnist/slice_1,4,2,20,20,0,0.0,0.7105,0.7107,-0.00019999999999997797,0.0,-0.0002666666666666373,-0.000500000000000056,-6.0,-0.001799999999999996,1,1,results/pending_runs/contamination_clean/dermmnist/L20_G20/tralo/seed_2,results/pending_runs/contamination_clean/dermmnist/L20_G20/fioretto_ldf/seed_2
contamination_clean,dermmnist,MobileNetV3,L70_G70,data/dermmnist/slice_1,4,1,70,70,0,0.0,0.7854,0.7826,0.0028000000000000247,0.010499999999999954,0.00158333333333327,0.0014999999999999458,-5.0,0.0009000000000000119,1,1,results/pending_runs/contamination_clean/dermmnist/L70_G70/tralo/seed_1,results/pending_runs/contamination_clean/dermmnist/L70_G70/fioretto_ldf/seed_1
contamination_clean,dermmnist,MobileNetV3,L70_G70,data/dermmnist/slice_1,4,2,70,70,0,0.0,0.7829,0.7837,-0.0007999999999999119,0.0,-0.001000000000000112,0.0004999999999999449,-17.0,-0.0016000000000000042,1,1,results/pending_runs/contamination_clean/dermmnist/L70_G70/tralo/seed_2,results/pending_runs/contamination_clean/dermmnist/L70_G70/fioretto_ldf/seed_2
contamination_clean,dermmnist,MobileNetV3,L30_G30,data/dermmnist/slice_1,4,1,30,30,0,0.0,0.7217,0.7152,0.006500000000000061,0.0,0.007633333333333492,0.00550000000000006,-12.0,-0.008300000000000002,1,1,results/pending_runs/contamination_clean/dermmnist/L30_G30/tralo/seed_1,results/pending_runs/contamination_clean/dermmnist/L30_G30/fioretto_ldf/seed_1
contamination_clean,dermmnist,MobileNetV3,L30_G30,data/dermmnist/slice_1,4,2,30,30,0,0.0,0.7372,0.7285,0.00869999999999993,0.006900000000000017,0.009033333333333449,0.0030000000000000027,10.0,0.0030000000000000027,1,0,results/pending_runs/contamination_clean/dermmnist/L30_G30/tralo/seed_2,results/pending_runs/contamination_clean/dermmnist/L30_G30/fioretto_ldf/seed_2
contamination_clean,dermmnist,MobileNetV3,L50_G50,data/dermmnist/slice_1,4,1,50,50,0,0.0,0.7649,0.7586,0.006299999999999972,0.0,0.007383333333333519,0.0030000000000000027,-5.0,-0.0013999999999999985,1,1,results/pending_runs/contamination_clean/dermmnist/L50_G50/tralo/seed_1,results/pending_runs/contamination_clean/dermmnist/L50_G50/fioretto_ldf/seed_1
contamination_clean,dermmnist,MobileNetV3,L50_G50,data/dermmnist/slice_1,4,2,50,50,0,0.0,0.7598,0.7562,0.0036000000000000476,-0.006000000000000005,0.005199999999999982,0.0,-11.0,0.0021000000000000046,1,0,results/pending_runs/contamination_clean/dermmnist/L50_G50/tralo/seed_2,results/pending_runs/contamination_clean/dermmnist/L50_G50/fioretto_ldf/seed_2
contamination_clean,tissuemnist,MobileNetV3,L20_G20,data/tissuemnist/slice_1,4,1,20,20,0,0.0,0.355,0.3509,0.0040999999999999925,-0.009700000000000014,0.006114285714285628,0.0009000000000000119,2.0,-0.0024000000000000132,1,0,results/pending_runs/contamination_clean/tissuemnist/L20_G20/tralo/seed_1,results/pending_runs/contamination_clean/tissuemnist/L20_G20/fioretto_ldf/seed_1
contamination_clean,tissuemnist,MobileNetV3,L20_G20,data/tissuemnist/slice_1,4,2,20,20,0,0.0,0.3612,0.3587,0.0025000000000000022,-0.009800000000000003,0.004257142857142904,-0.0033999999999999586,-4.0,0.0006999999999999784,1,1,results/pending_runs/contamination_clean/tissuemnist/L20_G20/tralo/seed_2,results/pending_runs/contamination_clean/tissuemnist/L20_G20/fioretto_ldf/seed_2
contamination_clean,tissuemnist,MobileNetV3,L70_G70,data/tissuemnist/slice_1,4,1,70,70,0,0.0,0.3734,0.375,-0.0015999999999999903,-0.006900000000000017,-0.0008571428571428896,0.0,-10.0,0.0,1,1,results/pending_runs/contamination_clean/tissuemnist/L70_G70/tralo/seed_1,results/pending_runs/contamination_clean/tissuemnist/L70_G70/fioretto_ldf/seed_1
contamination_clean,tissuemnist,MobileNetV3,L70_G70,data/tissuemnist/slice_1,4,2,70,70,0,0.0,0.4032,0.3907,0.012500000000000011,0.013799999999999979,0.012285714285714344,0.015000000000000013,-7.0,-0.01200000000000001,1,1,results/pending_runs/contamination_clean/tissuemnist/L70_G70/tralo/seed_2,results/pending_runs/contamination_clean/tissuemnist/L70_G70/fioretto_ldf/seed_2
contamination_clean,tissuemnist,MobileNetV3,L30_G30,data/tissuemnist/slice_1,4,1,30,30,0,0.0,0.3669,0.3598,0.007099999999999995,0.0,0.008171428571428552,0.005800000000000027,-5.0,-0.0005999999999999894,1,1,results/pending_runs/contamination_clean/tissuemnist/L30_G30/tralo/seed_1,results/pending_runs/contamination_clean/tissuemnist/L30_G30/fioretto_ldf/seed_1
contamination_clean,tissuemnist,MobileNetV3,L30_G30,data/tissuemnist/slice_1,4,2,30,30,0,0.0,0.3703,0.3697,0.0006000000000000449,-0.008999999999999952,0.0020714285714285574,-0.0008000000000000229,-2.0,0.003599999999999992,1,1,results/pending_runs/contamination_clean/tissuemnist/L30_G30/tralo/seed_2,results/pending_runs/contamination_clean/tissuemnist/L30_G30/fioretto_ldf/seed_2
contamination_clean,tissuemnist,MobileNetV3,L50_G50,data/tissuemnist/slice_1,4,1,50,50,0,0.0,0.3724,0.369,0.003400000000000014,0.04670000000000002,-0.00280000000000008,0.002100000000000102,-4.0,0.0014000000000000123,1,1,results/pending_runs/contamination_clean/tissuemnist/L50_G50/tralo/seed_1,results/pending_runs/contamination_clean/tissuemnist/L50_G50/fioretto_ldf/seed_1
contamination_clean,tissuemnist,MobileNetV3,L50_G50,data/tissuemnist/slice_1,4,2,50,50,0,0.0,0.3853,0.3842,0.0010999999999999899,0.0,0.0011714285714285455,0.0008000000000000229,-4.0,0.0017000000000000348,1,1,results/pending_runs/contamination_clean/tissuemnist/L50_G50/tralo/seed_2,results/pending_runs/contamination_clean/tissuemnist/L50_G50/fioretto_ldf/seed_2
contamination_tissuemnist,tissuemnist,MobileNetV3,L20_G20,data/tissuemnist_sigma20/slice_1,4,1,20,20,0,0.2,0.3412,0.339,0.0021999999999999797,0.009800000000000003,0.0011571428571427456,0.0,-5.0,-0.0006999999999999784,1,1,results/pending_runs/contamination_tissuemnist/sigma20/L20_G20/tralo/seed_1,results/pending_runs/contamination_tissuemnist/sigma20/L20_G20/fioretto_ldf/seed_1
contamination_tissuemnist,tissuemnist,MobileNetV3,L20_G20,data/tissuemnist_sigma20/slice_1,4,2,20,20,0,0.2,0.35,0.3544,-0.004400000000000015,0.009799999999999975,-0.006471428571428628,0.003699999999999981,0.0,0.0019000000000000128,1,0,results/pending_runs/contamination_tissuemnist/sigma20/L20_G20/tralo/seed_2,results/pending_runs/contamination_tissuemnist/sigma20/L20_G20/fioretto_ldf/seed_2
contamination_tissuemnist,tissuemnist,MobileNetV3,L70_G70,data/tissuemnist_sigma20/slice_1,4,1,70,70,0,0.2,0.3523,0.35,0.0023000000000000242,0.013800000000000034,0.0006285714285714228,-0.0030000000000000027,-11.0,0.002599999999999991,1,1,results/pending_runs/contamination_tissuemnist/sigma20/L70_G70/tralo/seed_1,results/pending_runs/contamination_tissuemnist/sigma20/L70_G70/fioretto_ldf/seed_1
contamination_tissuemnist,tissuemnist,MobileNetV3,L70_G70,data/tissuemnist_sigma20/slice_1,4,2,70,70,0,0.2,0.3881,0.3875,0.0005999999999999894,0.0,0.000771428571428534,0.0025000000000000022,-9.0,-0.00269999999999998,1,1,results/pending_runs/contamination_tissuemnist/sigma20/L70_G70/tralo/seed_2,results/pending_runs/contamination_tissuemnist/sigma20/L70_G70/fioretto_ldf/seed_2
contamination_tissuemnist,tissuemnist,MobileNetV3,L30_G30,data/tissuemnist_sigma20/slice_1,4,1,30,30,0,0.2,0.3476,0.3451,0.0025000000000000022,-0.009000000000000008,0.004214285714285726,0.004200000000000037,-8.0,-0.0023000000000000242,1,1,results/pending_runs/contamination_tissuemnist/sigma20/L30_G30/tralo/seed_1,results/pending_runs/contamination_tissuemnist/sigma20/L30_G30/fioretto_ldf/seed_1
contamination_tissuemnist,tissuemnist,MobileNetV3,L30_G30,data/tissuemnist_sigma20/slice_1,4,2,30,30,0,0.2,0.3642,0.3643,-9.999999999998899e-05,0.0,-0.0001000000000000445,-0.006199999999999928,-3.0,0.00940000000000002,1,1,results/pending_runs/contamination_tissuemnist/sigma20/L30_G30/tralo/seed_2,results/pending_runs/contamination_tissuemnist/sigma20/L30_G30/fioretto_ldf/seed_2
contamination_tissuemnist,tissuemnist,MobileNetV3,L50_G50,data/tissuemnist_sigma20/slice_1,4,1,50,50,0,0.2,0.3481,0.3548,-0.006699999999999984,0.007699999999999985,-0.008728571428571363,-0.01090000000000002,-1.0,0.013000000000000012,1,1,results/pending_runs/contamination_tissuemnist/sigma20/L50_G50/tralo/seed_1,results/pending_runs/contamination_tissuemnist/sigma20/L50_G50/fioretto_ldf/seed_1
contamination_tissuemnist,tissuemnist,MobileNetV3,L50_G50,data/tissuemnist_sigma20/slice_1,4,2,50,50,0,0.2,0.3822,0.3762,0.006000000000000005,0.007800000000000029,0.005685714285714294,-0.0030000000000000027,-7.0,-0.0008000000000000229,1,1,results/pending_runs/contamination_tissuemnist/sigma20/L50_G50/tralo/seed_2,results/pending_runs/contamination_tissuemnist/sigma20/L50_G50/fioretto_ldf/seed_2
contamination_tissuemnist,tissuemnist,MobileNetV3,L20_G20,data/tissuemnist_sigma10/slice_1,4,1,20,20,0,0.1,0.3673,0.3679,-0.0005999999999999894,0.009800000000000003,-0.0020285714285714906,-0.0016000000000000458,-10.0,-0.0024000000000000132,1,1,results/pending_runs/contamination_tissuemnist/sigma10/L20_G20/tralo/seed_1,results/pending_runs/contamination_tissuemnist/sigma10/L20_G20/fioretto_ldf/seed_1
contamination_tissuemnist,tissuemnist,MobileNetV3,L20_G20,data/tissuemnist_sigma10/slice_1,4,2,20,20,0,0.1,0.365,0.3621,0.0029000000000000137,-0.009800000000000003,0.004771428571428593,-0.0025000000000000022,2.0,-0.0005999999999999894,1,1,results/pending_runs/contamination_tissuemnist/sigma10/L20_G20/tralo/seed_2,results/pending_runs/contamination_tissuemnist/sigma10/L20_G20/fioretto_ldf/seed_2
contamination_tissuemnist,tissuemnist,MobileNetV3,L70_G70,data/tissuemnist_sigma10/slice_1,4,1,70,70,0,0.1,0.3883,0.3794,0.008899999999999963,0.0343,0.0051857142857142935,0.0036999999999999256,-13.0,-0.0015999999999999903,1,1,results/pending_runs/contamination_tissuemnist/sigma10/L70_G70/tralo/seed_1,results/pending_runs/contamination_tissuemnist/sigma10/L70_G70/fioretto_ldf/seed_1
contamination_tissuemnist,tissuemnist,MobileNetV3,L70_G70,data/tissuemnist_sigma10/slice_1,4,2,70,70,0,0.1,0.3868,0.3879,-0.0011000000000000454,0.0,-0.0012142857142858343,0.0029000000000000137,1.0,-0.0009000000000000119,1,0,results/pending_runs/contamination_tissuemnist/sigma10/L70_G70/tralo/seed_2,results/pending_runs/contamination_tissuemnist/sigma10/L70_G70/fioretto_ldf/seed_2
contamination_tissuemnist,tissuemnist,MobileNetV3,L30_G30,data/tissuemnist_sigma10/slice_1,4,1,30,30,0,0.1,0.3748,0.3849,-0.010099999999999998,-0.01799999999999996,-0.008985714285714264,-0.008400000000000074,-3.0,0.006900000000000017,1,1,results/pending_runs/contamination_tissuemnist/sigma10/L30_G30/tralo/seed_1,results/pending_runs/contamination_tissuemnist/sigma10/L30_G30/fioretto_ldf/seed_1
contamination_tissuemnist,tissuemnist,MobileNetV3,L30_G30,data/tissuemnist_sigma10/slice_1,4,2,30,30,0,0.1,0.3629,0.3674,-0.004500000000000004,-0.009000000000000008,-0.0038714285714286922,-0.0021000000000000463,-3.0,-0.00039999999999995595,1,1,results/pending_runs/contamination_tissuemnist/sigma10/L30_G30/tralo/seed_2,results/pending_runs/contamination_tissuemnist/sigma10/L30_G30/fioretto_ldf/seed_2
contamination_tissuemnist,tissuemnist,MobileNetV3,L50_G50,data/tissuemnist_sigma10/slice_1,4,1,50,50,0,0.1,0.3767,0.3758,0.0008999999999999564,0.03889999999999999,-0.004528571428571493,-0.007499999999999951,-8.0,0.008500000000000008,1,1,results/pending_runs/contamination_tissuemnist/sigma10/L50_G50/tralo/seed_1,results/pending_runs/contamination_tissuemnist/sigma10/L50_G50/fioretto_ldf/seed_1
contamination_tissuemnist,tissuemnist,MobileNetV3,L50_G50,data/tissuemnist_sigma10/slice_1,4,2,50,50,0,0.1,0.3802,0.3781,0.0020999999999999908,0.015600000000000003,0.0001571428571428557,0.0016999999999999793,-8.0,-0.00040000000000001146,1,1,results/pending_runs/contamination_tissuemnist/sigma10/L50_G50/tralo/seed_2,results/pending_runs/contamination_tissuemnist/sigma10/L50_G50/fioretto_ldf/seed_2
contamination_tissuemnist,tissuemnist,MobileNetV3,L20_G20,data/tissuemnist_sigma30/slice_1,4,1,20,20,0,0.3,0.3367,0.3374,-0.0006999999999999784,-0.009800000000000003,0.0005428571428571227,0.0015999999999999903,0.0,-9.999999999998899e-05,1,1,results/pending_runs/contamination_tissuemnist/sigma30/L20_G20/tralo/seed_1,results/pending_runs/contamination_tissuemnist/sigma30/L20_G20/fioretto_ldf/seed_1
contamination_tissuemnist,tissuemnist,MobileNetV3,L20_G20,data/tissuemnist_sigma30/slice_1,4,2,20,20,0,0.3,0.3369,0.3373,-0.00040000000000001146,0.0,-0.00045714285714282266,0.005900000000000016,-1.0,-0.005700000000000038,1,1,results/pending_runs/contamination_tissuemnist/sigma30/L20_G20/tralo/seed_2,results/pending_runs/contamination_tissuemnist/sigma30/L20_G20/fioretto_ldf/seed_2
contamination_tissuemnist,tissuemnist,MobileNetV3,L70_G70,data/tissuemnist_sigma30/slice_1,4,1,70,70,0,0.3,0.3584,0.3558,0.002599999999999991,0.02059999999999995,-5.714285714286671e-05,0.006699999999999984,-4.0,-0.0028000000000000247,1,1,results/pending_runs/contamination_tissuemnist/sigma30/L70_G70/tralo/seed_1,results/pending_runs/contamination_tissuemnist/sigma30/L70_G70/fioretto_ldf/seed_1
contamination_tissuemnist,tissuemnist,MobileNetV3,L70_G70,data/tissuemnist_sigma30/slice_1,4,2,70,70,0,0.3,0.3532,0.3508,0.0024000000000000132,0.006899999999999962,0.0018142857142856572,0.0007999999999999674,2.0,-0.0012000000000000344,1,1,results/pending_runs/contamination_tissuemnist/sigma30/L70_G70/tralo/seed_2,results/pending_runs/contamination_tissuemnist/sigma30/L70_G70/fioretto_ldf/seed_2
contamination_tissuemnist,tissuemnist,MobileNetV3,L30_G30,data/tissuemnist_sigma30/slice_1,4,1,30,30,0,0.3,0.3413,0.3405,0.0007999999999999674,-0.009000000000000008,0.002228571428571413,-0.0041999999999999815,-4.0,-0.0013000000000000234,1,1,results/pending_runs/contamination_tissuemnist/sigma30/L30_G30/tralo/seed_1,results/pending_runs/contamination_tissuemnist/sigma30/L30_G30/fioretto_ldf/seed_1
contamination_tissuemnist,tissuemnist,MobileNetV3,L30_G30,data/tissuemnist_sigma30/slice_1,4,2,30,30,0,0.3,0.3495,0.3422,0.007299999999999973,0.009000000000000008,0.007014285714285584,0.0015999999999999903,-7.0,-0.007099999999999995,1,1,results/pending_runs/contamination_tissuemnist/sigma30/L30_G30/tralo/seed_2,results/pending_runs/contamination_tissuemnist/sigma30/L30_G30/fioretto_ldf/seed_2
contamination_tissuemnist,tissuemnist,MobileNetV3,L50_G50,data/tissuemnist_sigma30/slice_1,4,1,50,50,0,0.3,0.3491,0.3502,-0.0010999999999999899,-0.007800000000000001,-9.999999999993348e-05,-0.004200000000000037,-12.0,-0.004599999999999993,1,1,results/pending_runs/contamination_tissuemnist/sigma30/L50_G50/tralo/seed_1,results/pending_runs/contamination_tissuemnist/sigma30/L50_G50/fioretto_ldf/seed_1
contamination_tissuemnist,tissuemnist,MobileNetV3,L50_G50,data/tissuemnist_sigma30/slice_1,4,2,50,50,0,0.3,0.3432,0.3491,-0.005900000000000016,0.015600000000000003,-0.008928571428571397,0.00040000000000001146,-2.0,-0.0005000000000000004,1,1,results/pending_runs/contamination_tissuemnist/sigma30/L50_G50/tralo/seed_2,results/pending_runs/contamination_tissuemnist/sigma30/L50_G50/fioretto_ldf/seed_2
contamination_dermmnist,dermmnist,MobileNetV3,L20_G20,data/dermmnist_sigma20/slice_1,4,1,20,20,0,0.2,0.4542,0.4571,-0.0029000000000000137,0.0,-0.003400000000000014,0.0010000000000000009,-10.0,-0.004299999999999998,1,1,results/pending_runs/contamination_dermmnist/sigma20/L20_G20/tralo/seed_1,results/pending_runs/contamination_dermmnist/sigma20/L20_G20/fioretto_ldf/seed_1
contamination_dermmnist,dermmnist,MobileNetV3,L20_G20,data/dermmnist_sigma20/slice_1,4,2,20,20,0,0.2,0.4579,0.4675,-0.009600000000000053,0.014999999999999986,-0.013700000000000045,-0.0045000000000000595,-14.0,0.006099999999999994,1,1,results/pending_runs/contamination_dermmnist/sigma20/L20_G20/tralo/seed_2,results/pending_runs/contamination_dermmnist/sigma20/L20_G20/fioretto_ldf/seed_2
contamination_dermmnist,dermmnist,MobileNetV3,L70_G70,data/dermmnist_sigma20/slice_1,4,1,70,70,0,0.2,0.4889,0.4858,0.0030999999999999917,0.01579999999999998,0.0009166666666666767,0.0014999999999999458,-24.0,0.0009000000000000119,1,1,results/pending_runs/contamination_dermmnist/sigma20/L70_G70/tralo/seed_1,results/pending_runs/contamination_dermmnist/sigma20/L70_G70/fioretto_ldf/seed_1
contamination_dermmnist,dermmnist,MobileNetV3,L70_G70,data/dermmnist_sigma20/slice_1,4,2,70,70,0,0.2,0.5068,0.5073,-0.0004999999999999449,-0.01579999999999998,0.0020166666666666666,-0.0010000000000000009,-34.0,0.003799999999999998,1,1,results/pending_runs/contamination_dermmnist/sigma20/L70_G70/tralo/seed_2,results/pending_runs/contamination_dermmnist/sigma20/L70_G70/fioretto_ldf/seed_2
contamination_dermmnist,dermmnist,MobileNetV3,L30_G30,data/dermmnist_sigma20/slice_1,4,1,30,30,0,0.2,0.4706,0.4597,0.01090000000000002,0.013800000000000034,0.01050000000000001,0.0020000000000000018,-12.0,-0.001600000000000018,1,1,results/pending_runs/contamination_dermmnist/sigma20/L30_G30/tralo/seed_1,results/pending_runs/contamination_dermmnist/sigma20/L30_G30/fioretto_ldf/seed_1
contamination_dermmnist,dermmnist,MobileNetV3,L30_G30,data/dermmnist_sigma20/slice_1,4,2,30,30,0,0.2,0.4804,0.4836,-0.0031999999999999806,-0.006900000000000017,-0.0025166666666667226,-0.0015000000000000568,-12.0,0.004799999999999999,1,0,results/pending_runs/contamination_dermmnist/sigma20/L30_G30/tralo/seed_2,results/pending_runs/contamination_dermmnist/sigma20/L30_G30/fioretto_ldf/seed_2
contamination_dermmnist,dermmnist,MobileNetV3,L50_G50,data/dermmnist_sigma20/slice_1,4,1,50,50,0,0.2,0.4737,0.4741,-0.00040000000000001146,0.0,-0.0003666666666667373,-0.0010000000000000009,-16.0,0.0022000000000000075,1,1,results/pending_runs/contamination_dermmnist/sigma20/L50_G50/tralo/seed_1,results/pending_runs/contamination_dermmnist/sigma20/L50_G50/fioretto_ldf/seed_1
contamination_dermmnist,dermmnist,MobileNetV3,L50_G50,data/dermmnist_sigma20/slice_1,4,2,50,50,0,0.2,0.497,0.4966,0.00040000000000001146,-0.01789999999999997,0.0035000000000000586,0.0,-16.0,0.00020000000000000573,1,1,results/pending_runs/contamination_dermmnist/sigma20/L50_G50/tralo/seed_2,results/pending_runs/contamination_dermmnist/sigma20/L50_G50/fioretto_ldf/seed_2
contamination_dermmnist,dermmnist,MobileNetV3,L20_G20,data/dermmnist_sigma10/slice_1,4,1,20,20,0,0.1,0.5644,0.5668,-0.0023999999999999577,0.0,-0.002883333333333349,0.0,-7.0,-0.0021000000000000185,1,1,results/pending_runs/contamination_dermmnist/sigma10/L20_G20/tralo/seed_1,results/pending_runs/contamination_dermmnist/sigma10/L20_G20/fioretto_ldf/seed_1
contamination_dermmnist,dermmnist,MobileNetV3,L20_G20,data/dermmnist_sigma10/slice_1,4,2,20,20,0,0.1,0.5813,0.5859,-0.0045999999999999375,-0.014999999999999986,-0.0029000000000000137,-0.0014999999999999458,-7.0,0.0005000000000000004,1,1,results/pending_runs/contamination_dermmnist/sigma10/L20_G20/tralo/seed_2,results/pending_runs/contamination_dermmnist/sigma10/L20_G20/fioretto_ldf/seed_2
contamination_dermmnist,dermmnist,MobileNetV3,L70_G70,data/dermmnist_sigma10/slice_1,4,1,70,70,0,0.1,0.6161,0.6079,0.008199999999999985,-0.01050000000000001,0.011299999999999977,0.0,-19.0,0.002799999999999997,1,1,results/pending_runs/contamination_dermmnist/sigma10/L70_G70/tralo/seed_1,results/pending_runs/contamination_dermmnist/sigma10/L70_G70/fioretto_ldf/seed_1
contamination_dermmnist,dermmnist,MobileNetV3,L70_G70,data/dermmnist_sigma10/slice_1,4,2,70,70,0,0.1,0.6194,0.6202,-0.0008000000000000229,-0.005300000000000027,-8.333333333332416e-05,-0.0004999999999999449,-11.0,0.0040000000000000036,1,1,results/pending_runs/contamination_dermmnist/sigma10/L70_G70/tralo/seed_2,results/pending_runs/contamination_dermmnist/sigma10/L70_G70/fioretto_ldf/seed_2
contamination_dermmnist,dermmnist,MobileNetV3,L30_G30,data/dermmnist_sigma10/slice_1,4,1,30,30,0,0.1,0.5877,0.5828,0.0049000000000000155,0.0,0.005666666666666598,0.0020000000000000018,-8.0,0.0011999999999999789,1,1,results/pending_runs/contamination_dermmnist/sigma10/L30_G30/tralo/seed_1,results/pending_runs/contamination_dermmnist/sigma10/L30_G30/fioretto_ldf/seed_1
contamination_dermmnist,dermmnist,MobileNetV3,L30_G30,data/dermmnist_sigma10/slice_1,4,2,30,30,0,0.1,0.5941,0.5924,0.0016999999999999238,-0.006899999999999962,0.0031166666666666565,0.0,-13.0,-0.002600000000000019,1,0,results/pending_runs/contamination_dermmnist/sigma10/L30_G30/tralo/seed_2,results/pending_runs/contamination_dermmnist/sigma10/L30_G30/fioretto_ldf/seed_2
contamination_dermmnist,dermmnist,MobileNetV3,L50_G50,data/dermmnist_sigma10/slice_1,4,1,50,50,0,0.1,0.5998,0.5999,-9.999999999998899e-05,0.01200000000000001,-0.0020000000000000018,0.0024999999999999467,-22.0,-0.003400000000000014,1,1,results/pending_runs/contamination_dermmnist/sigma10/L50_G50/tralo/seed_1,results/pending_runs/contamination_dermmnist/sigma10/L50_G50/fioretto_ldf/seed_1
contamination_dermmnist,dermmnist,MobileNetV3,L50_G50,data/dermmnist_sigma10/slice_1,4,2,50,50,0,0.1,0.611,0.6117,-0.0007000000000000339,-0.006000000000000005,0.0001500000000000945,-0.0015000000000000568,10.0,-0.0007999999999999952,1,0,results/pending_runs/contamination_dermmnist/sigma10/L50_G50/tralo/seed_2,results/pending_runs/contamination_dermmnist/sigma10/L50_G50/fioretto_ldf/seed_2
contamination_dermmnist,dermmnist,MobileNetV3,L20_G20,data/dermmnist_sigma30/slice_1,4,1,20,20,0,0.3,0.4086,0.4117,-0.0030999999999999917,0.014999999999999986,-0.006166666666666709,0.000500000000000056,-12.0,0.0039000000000000146,1,1,results/pending_runs/contamination_dermmnist/sigma30/L20_G20/tralo/seed_1,results/pending_runs/contamination_dermmnist/sigma30/L20_G20/fioretto_ldf/seed_1
contamination_dermmnist,dermmnist,MobileNetV3,L20_G20,data/dermmnist_sigma30/slice_1,4,2,20,20,0,0.3,0.4117,0.4206,-0.008899999999999963,-0.00739999999999999,-0.009116666666666606,-0.005499999999999949,-8.0,0.0032000000000000084,1,0,results/pending_runs/contamination_dermmnist/sigma30/L20_G20/tralo/seed_2,results/pending_runs/contamination_dermmnist/sigma30/L20_G20/fioretto_ldf/seed_2
contamination_dermmnist,dermmnist,MobileNetV3,L70_G70,data/dermmnist_sigma30/slice_1,4,1,70,70,0,0.3,0.4761,0.4843,-0.008199999999999985,0.0,-0.009483333333333288,0.0010000000000000009,-26.0,0.008099999999999996,1,1,results/pending_runs/contamination_dermmnist/sigma30/L70_G70/tralo/seed_1,results/pending_runs/contamination_dermmnist/sigma30/L70_G70/fioretto_ldf/seed_1
