sweep,dataset,model,constraint_tag,data_dir,constrained_class,seed,tight_L_pct,tight_G_pct,is_asymmetric,sigma,tralo_macro_f1,hounie_rcl_macro_f1,d_macro_f1,d_f1_cstr,d_f1_unc,d_acc,d_flips,d_ece,tralo_sat,hounie_rcl_sat,tralo_path,hounie_rcl_path
paper_backbones,tissuemnist,MobileNetV2,L80_G80,data/tissuemnist/slice_1,4,4,80,80,0,0.0,0.4037,0.4,0.003699999999999981,0.006400000000000017,0.003300000000000025,-0.016599999999999948,-28.0,0.0049000000000000155,1,1,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/tralo/seed_4,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/hounie_rcl/seed_4
paper_backbones,tissuemnist,MobileNetV2,L80_G80,data/tissuemnist/slice_1,4,3,80,80,0,0.0,0.3971,0.3884,0.008699999999999986,0.013000000000000012,0.008171428571428607,0.011699999999999933,-25.0,-0.00990000000000002,1,1,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/tralo/seed_3,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/hounie_rcl/seed_3
paper_backbones,tissuemnist,MobileNetV2,L80_G80,data/tissuemnist/slice_1,4,1,80,80,0,0.0,0.3986,0.3917,0.006900000000000017,-0.013000000000000012,0.009757142857142909,-0.0020999999999999908,-21.0,-0.0024999999999999467,1,1,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/tralo/seed_1,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/hounie_rcl/seed_1
paper_backbones,tissuemnist,MobileNetV2,L80_G80,data/tissuemnist/slice_1,4,2,80,80,0,0.0,0.4146,0.4076,0.007000000000000006,-0.013000000000000012,0.009857142857142842,0.0016999999999999238,-31.0,-0.0040000000000000036,1,1,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/tralo/seed_2,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/hounie_rcl/seed_2
paper_backbones,aider,ShuffleNetV2,L20_G20,data/aider/slice_1,0,4,20,20,0,0.0,0.7799,0.7932,-0.013299999999999979,0.0,-0.017766666666666597,-0.007600000000000051,-6.0,-0.004799999999999999,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/hounie_rcl/seed_4
paper_backbones,aider,ShuffleNetV2,L20_G20,data/aider/slice_1,0,3,20,20,0,0.0,0.7793,0.7313,0.04800000000000004,0.03280000000000005,0.053133333333333255,0.02179999999999993,-10.0,-0.0266,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/hounie_rcl/seed_3
paper_backbones,aider,ShuffleNetV2,L20_G20,data/aider/slice_1,0,1,20,20,0,0.0,0.7726,0.7465,0.0260999999999999,0.0,0.034700000000000175,0.01429999999999998,-7.0,-0.020600000000000007,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/tralo/seed_1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/hounie_rcl/seed_1
paper_backbones,aider,ShuffleNetV2,L20_G20,data/aider/slice_1,0,2,20,20,0,0.0,0.7824,0.7759,0.00649999999999995,0.0,0.008700000000000041,0.006700000000000039,-10.0,-0.016,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/hounie_rcl/seed_2
paper_backbones,aider,ShuffleNetV2,L70_G70,data/aider/slice_1,0,4,70,70,0,0.0,0.9289,0.9303,-0.0014000000000000679,0.0,-0.0017666666666665831,-0.0009000000000000119,-4.0,-0.0046,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L70_G70/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L70_G70/hounie_rcl/seed_4
paper_backbones,aider,ShuffleNetV2,L70_G70,data/aider/slice_1,0,3,70,70,0,0.0,0.9201,0.9125,0.007600000000000051,0.0,0.010200000000000098,0.0042000000000000925,-15.0,-0.013199999999999996,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L70_G70/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L70_G70/hounie_rcl/seed_3
paper_backbones,aider,ShuffleNetV2,L70_G70,data/aider/slice_1,0,1,70,70,0,0.0,0.9289,0.9173,0.011599999999999944,0.011599999999999944,0.011600000000000055,0.005900000000000016,-11.0,-0.010500000000000002,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L70_G70/tralo/seed_1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L70_G70/hounie_rcl/seed_1
paper_backbones,aider,ShuffleNetV2,L70_G70,data/aider/slice_1,0,2,70,70,0,0.0,0.932,0.9263,0.005700000000000038,0.011599999999999944,0.0036999999999999256,0.0025000000000000577,-8.0,-0.006900000000000003,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L70_G70/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L70_G70/hounie_rcl/seed_2
paper_backbones,aider,ShuffleNetV2,L30_G30,data/aider/slice_1,0,4,30,30,0,0.0,0.8278,0.8107,0.017100000000000004,0.015100000000000002,0.017800000000000038,0.008399999999999963,-20.0,-0.020899999999999988,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L30_G30/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L30_G30/hounie_rcl/seed_4
paper_backbones,aider,ShuffleNetV2,L30_G30,data/aider/slice_1,0,3,30,30,0,0.0,0.8153,0.7988,0.01650000000000007,0.0,0.02196666666666669,0.008400000000000074,-14.0,-0.0208,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L30_G30/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L30_G30/hounie_rcl/seed_3
paper_backbones,aider,ShuffleNetV2,L30_G30,data/aider/slice_1,0,1,30,30,0,0.0,0.8193,0.8081,0.011199999999999988,0.0,0.014966666666666684,0.006699999999999928,-12.0,-0.016399999999999998,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L30_G30/tralo/seed_1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L30_G30/hounie_rcl/seed_1
paper_backbones,aider,ShuffleNetV2,L30_G30,data/aider/slice_1,0,2,30,30,0,0.0,0.8267,0.8225,0.0041999999999999815,0.0,0.0055000000000002824,0.0041999999999999815,-14.0,-0.013499999999999998,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L30_G30/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L30_G30/hounie_rcl/seed_2
paper_backbones,aider,ShuffleNetV2,L80_G80,data/aider/slice_1,0,4,80,80,0,0.0,0.9481,0.9467,0.0014000000000000679,0.0,0.001866666666666572,0.0009000000000000119,-2.0,-0.0024999999999999988,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L80_G80/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L80_G80/hounie_rcl/seed_4
paper_backbones,aider,ShuffleNetV2,L80_G80,data/aider/slice_1,0,3,80,80,0,0.0,0.9455,0.9439,0.0016000000000000458,0.0,0.002066666666666661,0.0008000000000000229,-3.0,-0.0016000000000000007,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L80_G80/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L80_G80/hounie_rcl/seed_3
paper_backbones,aider,ShuffleNetV2,L80_G80,data/aider/slice_1,0,1,80,80,0,0.0,0.9488,0.947,0.0018000000000000238,0.0,0.0023000000000001908,0.0017000000000000348,-5.0,-0.0046,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L80_G80/tralo/seed_1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L80_G80/hounie_rcl/seed_1
paper_backbones,aider,ShuffleNetV2,L80_G80,data/aider/slice_1,0,2,80,80,0,0.0,0.9511,0.9484,0.0026999999999999247,0.0,0.0036999999999999256,0.0017000000000000348,-4.0,-0.0028000000000000004,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L80_G80/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L80_G80/hounie_rcl/seed_2
paper_backbones,dermmnist,ShuffleNetV2,L20_G20,data/dermmnist/slice_1,4,4,20,20,0,0.0,0.6232,0.6527,-0.02949999999999997,-0.014899999999999969,-0.03183333333333349,-0.007000000000000006,-14.0,-0.0007000000000000062,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L20_G20/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L20_G20/hounie_rcl/seed_4
paper_backbones,dermmnist,ShuffleNetV2,L20_G20,data/dermmnist/slice_1,4,3,20,20,0,0.0,0.6247,0.6539,-0.029200000000000004,-0.007500000000000007,-0.032916666666666594,-0.009499999999999953,-10.0,0.004200000000000009,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L20_G20/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L20_G20/hounie_rcl/seed_3
paper_backbones,dermmnist,ShuffleNetV2,L20_G20,data/dermmnist/slice_1,4,1,20,20,0,0.0,0.6417,0.6269,0.014800000000000035,0.0,0.0172500000000001,0.0020000000000000018,-6.0,-0.005099999999999993,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L20_G20/tralo/seed_1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L20_G20/hounie_rcl/seed_1
paper_backbones,dermmnist,ShuffleNetV2,L20_G20,data/dermmnist/slice_1,4,2,20,20,0,0.0,0.6227,0.631,-0.008299999999999974,-0.014899999999999969,-0.007200000000000095,0.0015000000000000568,-4.0,0.00010000000000001674,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L20_G20/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L20_G20/hounie_rcl/seed_2
paper_backbones,dermmnist,ShuffleNetV2,L70_G70,data/dermmnist/slice_1,4,4,70,70,0,0.0,0.7158,0.7143,0.0014999999999999458,0.010600000000000054,5.0000000000105516e-05,0.0004999999999999449,-9.0,-0.002599999999999991,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/hounie_rcl/seed_4
paper_backbones,dermmnist,ShuffleNetV2,L70_G70,data/dermmnist/slice_1,4,3,70,70,0,0.0,0.7018,0.7035,-0.0017000000000000348,-0.005299999999999971,-0.001083333333333325,-0.0040000000000000036,-21.0,0.0011999999999999789,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/hounie_rcl/seed_3
paper_backbones,dermmnist,ShuffleNetV2,L70_G70,data/dermmnist/slice_1,4,1,70,70,0,0.0,0.6874,0.7075,-0.020100000000000007,0.0,-0.023400000000000087,-0.0050000000000000044,-15.0,0.006600000000000009,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/tralo/seed_1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/hounie_rcl/seed_1
paper_backbones,dermmnist,ShuffleNetV2,L70_G70,data/dermmnist/slice_1,4,2,70,70,0,0.0,0.6851,0.6863,-0.0011999999999999789,-0.005299999999999971,-0.0005166666666669428,-0.0014999999999999458,-22.0,0.0020999999999999908,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/hounie_rcl/seed_2
paper_backbones,dermmnist,ShuffleNetV2,L30_G30,data/dermmnist/slice_1,4,4,30,30,0,0.0,0.6616,0.6704,-0.00880000000000003,-0.013800000000000034,-0.00790000000000013,-0.0030000000000000027,-7.0,-0.0003999999999999837,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/hounie_rcl/seed_4
paper_backbones,dermmnist,ShuffleNetV2,L30_G30,data/dermmnist/slice_1,4,3,30,30,0,0.0,0.6486,0.6659,-0.017300000000000093,-0.006900000000000017,-0.018999999999999906,-0.0050000000000000044,-19.0,-0.0006000000000000172,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/hounie_rcl/seed_3
paper_backbones,dermmnist,ShuffleNetV2,L30_G30,data/dermmnist/slice_1,4,1,30,30,0,0.0,0.671,0.6647,0.006300000000000083,0.0,0.0073666666666666325,0.0014999999999999458,-21.0,-0.010700000000000015,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/tralo/seed_1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/hounie_rcl/seed_1
paper_backbones,dermmnist,ShuffleNetV2,L30_G30,data/dermmnist/slice_1,4,2,30,30,0,0.0,0.6555,0.6439,0.011599999999999944,0.0,0.013549999999999951,0.0015000000000000568,-14.0,-0.006900000000000017,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/hounie_rcl/seed_2
paper_backbones,dermmnist,ShuffleNetV2,L80_G80,data/dermmnist/slice_1,4,4,80,80,0,0.0,0.7225,0.7198,0.0027000000000000357,-0.0050000000000000044,0.0040000000000000036,0.0004999999999999449,-8.0,0.0016999999999999932,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/hounie_rcl/seed_4
paper_backbones,dermmnist,ShuffleNetV2,L80_G80,data/dermmnist/slice_1,4,3,80,80,0,0.0,0.7112,0.7111,0.00010000000000010001,0.0,0.0001666666666665373,-0.0024999999999999467,-23.0,0.00019999999999999185,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/hounie_rcl/seed_3
paper_backbones,dermmnist,ShuffleNetV2,L80_G80,data/dermmnist/slice_1,4,1,80,80,0,0.0,0.687,0.7005,-0.013499999999999956,0.014900000000000024,-0.018249999999999877,-0.0020000000000000018,-11.0,0.006599999999999995,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/tralo/seed_1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/hounie_rcl/seed_1
paper_backbones,dermmnist,ShuffleNetV2,L80_G80,data/dermmnist/slice_1,4,2,80,80,0,0.0,0.6941,0.6948,-0.0006999999999999229,0.0,-0.0007999999999999119,0.0,-13.0,0.0015000000000000013,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/hounie_rcl/seed_2
paper_backbones,tissuemnist,ShuffleNetV2,L20_G20,data/tissuemnist/slice_1,4,4,20,20,0,0.0,0.386,0.3661,0.01990000000000003,-0.009700000000000014,0.024128571428571444,0.0050000000000000044,-8.0,-0.011299999999999977,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/hounie_rcl/seed_4
paper_backbones,tissuemnist,ShuffleNetV2,L20_G20,data/tissuemnist/slice_1,4,3,20,20,0,0.0,0.3744,0.3726,0.0018000000000000238,0.0,0.0020428571428571796,-0.0009000000000000119,-3.0,-0.0021999999999999797,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/hounie_rcl/seed_3
paper_backbones,tissuemnist,ShuffleNetV2,L20_G20,data/tissuemnist/slice_1,4,1,20,20,0,0.0,0.3455,0.3373,0.008199999999999985,-0.04869999999999999,0.01634285714285716,0.006199999999999983,-8.0,-0.014900000000000024,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/tralo/seed_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/hounie_rcl/seed_1
paper_backbones,tissuemnist,ShuffleNetV2,L20_G20,data/tissuemnist/slice_1,4,2,20,20,0,0.0,0.378,0.3748,0.0031999999999999806,0.01949999999999999,0.0008000000000000229,0.0009000000000000119,2.0,-0.0005999999999999894,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/hounie_rcl/seed_2
paper_backbones,tissuemnist,ShuffleNetV2,L70_G70,data/tissuemnist/slice_1,4,4,70,70,0,0.0,0.4523,0.4457,0.006599999999999995,-0.020600000000000007,0.010442857142857143,0.0017000000000000348,-7.0,-0.005500000000000005,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/hounie_rcl/seed_4
paper_backbones,tissuemnist,ShuffleNetV2,L70_G70,data/tissuemnist/slice_1,4,3,70,70,0,0.0,0.4418,0.4397,0.0021000000000000463,0.013799999999999979,0.000385714285714267,-0.0032999999999999696,-5.0,0.0018000000000000238,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/hounie_rcl/seed_3
paper_backbones,tissuemnist,ShuffleNetV2,L70_G70,data/tissuemnist/slice_1,4,1,70,70,0,0.0,0.4073,0.3943,0.013000000000000012,0.0,0.014842857142857158,0.008400000000000074,-15.0,-0.005699999999999983,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/tralo/seed_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/hounie_rcl/seed_1
paper_backbones,tissuemnist,ShuffleNetV2,L70_G70,data/tissuemnist/slice_1,4,2,70,70,0,0.0,0.4031,0.4078,-0.004699999999999982,0.0,-0.005300000000000027,0.002100000000000102,-8.0,0.0012000000000000344,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/hounie_rcl/seed_2
paper_backbones,tissuemnist,ShuffleNetV2,L30_G30,data/tissuemnist/slice_1,4,4,30,30,0,0.0,0.4065,0.3993,0.007199999999999984,0.0,0.008314285714285663,0.000500000000000056,-4.0,-0.0040999999999999925,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/hounie_rcl/seed_4
paper_backbones,tissuemnist,ShuffleNetV2,L30_G30,data/tissuemnist/slice_1,4,3,30,30,0,0.0,0.3904,0.389,0.0014000000000000123,0.0,0.0015857142857143014,-0.0034000000000000696,-4.0,-0.0005000000000000004,0,1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/hounie_rcl/seed_3
paper_backbones,tissuemnist,ShuffleNetV2,L30_G30,data/tissuemnist/slice_1,4,1,30,30,0,0.0,0.372,0.3531,0.018899999999999972,0.02699999999999997,0.017799999999999983,0.008400000000000074,-9.0,-0.00990000000000002,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/tralo/seed_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/hounie_rcl/seed_1
paper_backbones,tissuemnist,ShuffleNetV2,L30_G30,data/tissuemnist/slice_1,4,2,30,30,0,0.0,0.3873,0.384,0.0032999999999999696,0.027099999999999985,-5.714285714286671e-05,0.0020999999999999908,-2.0,-0.002599999999999991,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/hounie_rcl/seed_2
paper_backbones,tissuemnist,ShuffleNetV2,L50_G50,data/tissuemnist/slice_1,4,4,50,50,0,0.0,0.4329,0.422,0.01090000000000002,-0.007800000000000029,0.013571428571428623,0.0015999999999999348,-16.0,-0.011199999999999988,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L50_G50/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L50_G50/hounie_rcl/seed_4
paper_backbones,tissuemnist,ShuffleNetV2,L50_G50,data/tissuemnist/slice_1,4,3,50,50,0,0.0,0.4139,0.4195,-0.005599999999999994,-0.023399999999999976,-0.0030714285714285583,-0.0121,-11.0,0.005500000000000005,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L50_G50/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L50_G50/hounie_rcl/seed_3
paper_backbones,tissuemnist,ShuffleNetV2,L50_G50,data/tissuemnist/slice_1,4,2,50,50,0,0.0,0.3958,0.3992,-0.003400000000000014,0.007800000000000029,-0.004985714285714371,0.0025000000000000577,-3.0,-0.0024000000000000132,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L50_G50/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L50_G50/hounie_rcl/seed_2
paper_backbones,tissuemnist,ShuffleNetV2,L80_G80,data/tissuemnist/slice_1,4,4,80,80,0,0.0,0.4551,0.4514,0.003699999999999981,-0.006500000000000006,0.005142857142857005,0.0,-13.0,-0.0030000000000000027,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/tralo/seed_4,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/hounie_rcl/seed_4
paper_backbones,tissuemnist,ShuffleNetV2,L80_G80,data/tissuemnist/slice_1,4,3,80,80,0,0.0,0.4419,0.4411,0.0008000000000000229,-0.013000000000000012,0.002757142857142847,0.0011999999999999789,-7.0,-0.0012000000000000344,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/tralo/seed_3,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/hounie_rcl/seed_3
paper_backbones,tissuemnist,ShuffleNetV2,L80_G80,data/tissuemnist/slice_1,4,1,80,80,0,0.0,0.411,0.4104,0.0005999999999999894,0.0,0.000785714285714334,0.0017000000000000348,-22.0,-0.0005000000000000004,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/tralo/seed_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/hounie_rcl/seed_1
paper_backbones,tissuemnist,ShuffleNetV2,L80_G80,data/tissuemnist/slice_1,4,2,80,80,0,0.0,0.4061,0.4128,-0.006699999999999984,0.0,-0.007671428571428662,0.00660000000000005,-9.0,-0.0037000000000000366,1,1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/tralo/seed_2,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/hounie_rcl/seed_2
paper_backbones,aider,RegNetY400MF,L20_G20,data/aider/slice_1,0,4,20,20,0,0.0,0.7946,0.7637,0.030899999999999928,0.09840000000000002,0.008466666666666511,0.012599999999999945,-18.0,-0.022000000000000006,1,1,results/pending_runs/paper_backbones/RegNetY400MF/aider/L20_G20/tralo/seed_4,results/pending_runs/paper_backbones/RegNetY400MF/aider/L20_G20/hounie_rcl/seed_4
paper_backbones,aider,RegNetY400MF,L20_G20,data/aider/slice_1,0,3,20,20,0,0.0,0.8009,0.7986,0.0022999999999999687,0.016400000000000026,-0.0024333333333332874,0.0007999999999999119,-18.0,-0.021099999999999994,1,1,results/pending_runs/paper_backbones/RegNetY400MF/aider/L20_G20/tralo/seed_3,results/pending_runs/paper_backbones/RegNetY400MF/aider/L20_G20/hounie_rcl/seed_3
paper_backbones,aider,RegNetY400MF,L20_G20,data/aider/slice_1,0,1,20,20,0,0.0,0.7941,0.7722,0.02190000000000003,0.06560000000000005,0.007333333333333414,0.009300000000000086,-16.0,-0.019600000000000006,1,1,results/pending_runs/paper_backbones/RegNetY400MF/aider/L20_G20/tralo/seed_1,results/pending_runs/paper_backbones/RegNetY400MF/aider/L20_G20/hounie_rcl/seed_1
paper_backbones,aider,RegNetY400MF,L20_G20,data/aider/slice_1,0,2,20,20,0,0.0,0.8025,0.7879,0.014599999999999946,0.06560000000000005,-0.0024333333333332874,0.006800000000000028,-17.0,-0.017799999999999996,1,1,results/pending_runs/paper_backbones/RegNetY400MF/aider/L20_G20/tralo/seed_2,results/pending_runs/paper_backbones/RegNetY400MF/aider/L20_G20/hounie_rcl/seed_2
paper_backbones,aider,RegNetY400MF,L70_G70,data/aider/slice_1,0,4,70,70,0,0.0,0.9315,0.9295,0.0020000000000000018,0.011599999999999944,-0.0012666666666666382,0.0009000000000000119,-33.0,-0.026500000000000003,1,1,results/pending_runs/paper_backbones/RegNetY400MF/aider/L70_G70/tralo/seed_4,results/pending_runs/paper_backbones/RegNetY400MF/aider/L70_G70/hounie_rcl/seed_4
paper_backbones,aider,RegNetY400MF,L70_G70,data/aider/slice_1,0,3,70,70,0,0.0,0.9333,0.9347,-0.0013999999999999568,0.0,-0.0017666666666665831,-0.0009000000000000119,-29.0,-0.0211,1,1,results/pending_runs/paper_backbones/RegNetY400MF/aider/L70_G70/tralo/seed_3,results/pending_runs/paper_backbones/RegNetY400MF/aider/L70_G70/hounie_rcl/seed_3
paper_backbones,aider,RegNetY400MF,L70_G70,data/aider/slice_1,0,1,70,70,0,0.0,0.9322,0.9318,0.00040000000000006697,0.0,0.0004999999999999449,0.0007999999999999119,-19.0,-0.013899999999999996,1,1,results/pending_runs/paper_backbones/RegNetY400MF/aider/L70_G70/tralo/seed_1,results/pending_runs/paper_backbones/RegNetY400MF/aider/L70_G70/hounie_rcl/seed_1
paper_backbones,aider,RegNetY400MF,L70_G70,data/aider/slice_1,0,2,70,70,0,0.0,0.9337,0.9333,0.00039999999999995595,0.0,0.0006333333333332636,0.0008000000000000229,-13.0,-0.010599999999999998,1,1,results/pending_runs/paper_backbones/RegNetY400MF/aider/L70_G70/tralo/seed_2,results/pending_runs/paper_backbones/RegNetY400MF/aider/L70_G70/hounie_rcl/seed_2
paper_backbones,aider,RegNetY400MF,L30_G30,data/aider/slice_1,0,4,30,30,0,0.0,0.8335,0.8219,0.011600000000000055,0.030100000000000016,0.005399999999999849,0.005900000000000016,-27.0,-0.02840000000000001,1,1,results/pending_runs/paper_backbones/RegNetY400MF/aider/L30_G30/tralo/seed_4,results/pending_runs/paper_backbones/RegNetY400MF/aider/L30_G30/hounie_rcl/seed_4
paper_backbones,aider,RegNetY400MF,L30_G30,data/aider/slice_1,0,3,30,30,0,0.0,0.8402,0.8398,0.00039999999999995595,0.0,0.0004999999999999449,0.0007999999999999119,-23.0,-0.025300000000000003,1,1,results/pending_runs/paper_backbones/RegNetY400MF/aider/L30_G30/tralo/seed_3,results/pending_runs/paper_backbones/RegNetY400MF/aider/L30_G30/hounie_rcl/seed_3
