Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.7448,0.747314,0.000000,0.591966,1.00,0.01,1,0,113,63,inf,97,35,310,108.10,63.65,270.25,0.00,0.65,0.00,1,0,0,0,0.00,0.00,0.00
3,0.7665,0.608494,0.000000,0.585443,1.00,0.01,1,0,113,63,inf,102,26,314,113.23,57.99,270.78,0.23,0.00,0.00,1,0,0,0,0.00,0.00,0.00
6,0.7504,0.583948,0.000000,0.472055,1.00,0.01,1,0,113,63,inf,95,17,330,98.61,38.38,305.01,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
9,0.7897,0.540265,0.026840,0.507934,1.00,0.01,1,0,113,63,inf,104,20,318,112.19,43.53,286.28,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
12,0.8053,0.493990,0.000000,0.544438,1.00,0.01,1,0,113,63,inf,94,33,315,106.66,56.30,279.03,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
15,0.7987,0.493755,0.000000,0.525057,1.00,0.01,1,0,113,63,inf,96,30,316,103.48,52.14,286.39,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
18,0.8123,0.475995,0.020264,0.571446,1.00,0.01,1,0,113,63,inf,99,28,315,106.86,56.67,278.47,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
21,0.7892,0.508822,0.000000,0.521408,1.00,0.01,1,0,113,63,inf,85,35,322,92.94,56.96,292.10,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
24,0.8212,0.454114,0.000000,0.514577,1.00,0.01,1,0,113,63,inf,95,30,317,107.00,49.52,285.49,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
27,0.8295,0.454333,0.002036,0.499533,1.00,0.01,1,0,113,63,inf,96,24,322,109.94,41.48,290.58,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
30,0.8186,0.448663,0.000000,0.466220,1.00,0.01,1,0,113,63,inf,93,28,321,102.80,34.88,304.32,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
33,0.8705,0.409000,0.116686,0.586034,1.00,0.01,1,0,113,63,inf,90,45,307,108.89,63.66,269.45,0.00,0.66,0.00,1,0,0,0,0.00,0.00,0.00
36,0.8662,0.463799,0.071718,0.575282,1.00,0.01,1,0,113,63,inf,100,42,300,113.83,60.34,267.83,0.83,0.00,0.00,1,0,0,0,0.00,0.00,0.00
39,0.8635,0.417534,0.000911,0.526097,1.00,0.01,1,0,113,63,inf,100,30,312,110.19,51.30,280.51,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
42,0.8730,0.450598,0.013176,0.539574,1.00,0.01,1,0,113,63,inf,92,42,308,106.28,58.17,277.54,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
45,0.8380,0.423613,0.000000,0.439164,1.00,0.01,1,0,113,63,inf,82,32,328,89.05,41.99,310.96,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
48,0.8678,0.379273,0.000000,0.503740,1.00,0.01,1,0,113,63,inf,92,35,315,105.47,46.81,289.72,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
51,0.9015,0.400630,0.008629,0.576371,1.00,0.01,1,0,113,63,inf,102,42,298,113.01,60.08,268.91,0.01,0.00,0.00,1,0,0,0,0.00,0.00,0.00
54,0.8917,0.355528,0.000000,0.507077,1.00,0.01,1,0,113,63,inf,100,34,308,107.84,49.64,284.52,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
57,0.8927,0.339595,0.000000,0.537471,1.00,0.01,1,0,113,63,inf,92,39,311,105.19,50.07,286.74,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
60,0.8756,0.399144,0.000000,0.521492,1.00,0.01,1,0,113,63,inf,95,25,322,105.72,42.29,293.99,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
63,0.9287,0.360225,0.100085,0.584518,1.00,0.01,0,0,113,63,inf,113,38,291,121.84,52.23,267.92,8.84,0.00,0.00,1,0,0,0,0.00,0.00,0.00
66,0.8766,0.381504,0.000000,0.474901,1.00,0.01,1,0,113,63,inf,92,30,320,98.71,47.11,296.17,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
69,0.9040,0.387479,0.000000,0.493165,1.00,0.01,1,0,113,63,inf,104,30,308,110.97,43.38,287.65,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
72,0.8982,0.339703,0.000000,0.510647,1.00,0.01,1,0,113,63,inf,92,36,314,97.68,51.15,293.17,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
75,0.9118,0.369346,0.000000,0.526255,1.00,0.01,1,0,113,63,inf,99,33,310,105.72,52.24,284.04,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
78,0.9194,0.355449,0.000000,0.528433,1.00,0.01,1,0,113,63,inf,100,31,311,110.89,47.74,283.37,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
81,0.9244,0.396122,0.000000,0.556719,1.00,0.01,1,0,113,63,inf,99,40,303,109.49,59.94,272.57,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
84,0.9335,0.348663,0.000000,0.533331,1.00,0.01,1,0,113,63,inf,96,48,298,106.59,60.63,274.77,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
87,0.9113,0.359186,0.000000,0.490622,1.00,0.01,1,0,113,63,inf,92,35,315,107.47,45.91,288.62,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
90,0.9108,0.293752,0.000000,0.483985,1.00,0.01,1,0,113,63,inf,92,31,319,93.48,50.48,298.04,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
93,0.9474,0.317962,0.134886,0.590335,1.00,0.01,1,0,113,63,inf,97,58,287,105.95,65.66,270.39,0.00,2.66,0.00,1,0,0,0,0.00,0.00,0.00
