Epoch,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
3,0.744601,0.781972,0.514294,0.00,0.00,0,0,28,16,inf,149,1,292,128.42,73.14,240.43,100.42,57.14,0.00,2,16,0,6,10.40,3.84,7.77
6,0.677491,0.786697,0.541582,0.00,0.00,0,0,28,16,inf,143,13,286,131.27,77.33,233.40,103.27,61.33,0.00,2,14,0,8,8.60,4.68,8.72
9,0.636172,0.782359,0.518481,0.00,0.00,0,0,28,16,inf,131,19,292,126.08,75.05,240.87,98.08,59.05,0.00,2,9,0,13,7.68,4.67,9.65
12,0.633982,0.790662,0.579554,0.00,0.00,0,0,28,16,inf,121,46,275,131.46,77.79,232.75,103.46,61.79,0.00,2,11,1,10,8.67,4.31,9.02
15,0.637305,0.789941,0.597396,0.00,0.00,0,0,28,16,inf,111,48,283,128.70,78.99,234.31,100.70,62.99,0.00,2,8,1,13,8.03,4.09,9.88
18,0.609447,0.786018,0.577129,0.00,0.00,0,0,28,16,inf,113,46,283,125.25,78.27,238.47,97.25,62.27,0.00,2,8,0,14,7.85,4.36,9.79
21,0.601256,0.785404,0.595418,0.00,0.00,0,0,28,16,inf,118,48,276,130.17,74.73,237.09,102.17,58.73,0.00,2,11,0,11,8.76,3.99,9.25
24,0.598346,0.793375,0.571865,0.00,0.00,0,0,28,16,inf,118,52,272,132.09,79.49,230.42,104.09,63.49,0.00,2,7,0,15,7.56,3.99,10.45
27,0.597109,0.790220,0.570638,0.00,0.00,0,0,28,16,inf,122,47,273,130.48,78.06,233.46,102.48,62.06,0.00,2,10,0,12,8.38,4.14,9.49
30,0.589758,0.793881,0.586340,0.00,0.00,0,0,28,16,inf,115,55,272,129.93,81.33,230.74,101.93,65.33,0.00,2,6,2,14,7.88,4.24,9.88
33,0.587483,0.797047,0.586226,0.00,0.00,0,0,28,16,inf,132,47,263,139.91,77.76,224.34,111.91,61.76,0.00,2,12,0,10,9.28,3.65,9.08
36,0.579586,0.792524,0.595924,0.00,0.00,0,0,28,16,inf,126,50,266,131.87,78.97,231.17,103.87,62.97,0.00,2,12,0,10,8.84,3.63,9.53
39,0.569008,0.777339,0.567386,0.00,0.00,0,0,28,16,inf,113,51,278,126.33,71.53,244.14,98.33,55.53,0.00,2,6,1,15,7.72,3.76,10.53
42,0.571335,0.789909,0.598330,0.00,0.00,0,0,28,16,inf,114,55,273,130.45,77.84,233.71,102.45,61.84,0.00,2,7,1,14,8.25,3.70,10.05
