Epoch,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
3,0.719931,0.221306,0.287084,0.00,0.00,0,0,99,56,inf,131,7,304,127.14,72.18,242.69,28.14,16.18,0.00,2,15,0,7,9.32,4.14,8.53
6,0.662226,0.229729,0.342609,0.00,0.00,0,0,99,56,inf,137,18,287,128.53,74.97,238.51,29.53,18.97,0.00,2,14,0,8,8.71,4.52,8.77
9,0.635831,0.241657,0.334748,0.00,0.00,0,0,99,56,inf,131,31,280,130.55,75.82,235.63,31.55,19.82,0.00,2,10,0,12,8.34,4.37,9.29
12,0.627542,0.264987,0.357901,0.00,0.00,0,0,99,56,inf,130,39,273,134.69,79.19,228.12,35.69,23.19,0.00,2,10,0,12,8.80,4.32,8.87
15,0.620725,0.275836,0.363859,0.00,0.00,0,0,99,56,inf,136,34,272,136.71,72.52,232.77,37.71,16.52,0.00,2,10,0,12,8.86,3.95,9.19
18,0.612938,0.204732,0.348843,0.00,0.00,0,0,99,56,inf,117,51,274,124.49,75.71,241.81,25.49,19.71,0.00,2,9,0,13,7.76,3.95,10.29
21,0.607616,0.254878,0.352012,0.00,0.00,0,0,99,56,inf,125,44,273,132.86,73.04,236.10,33.86,17.04,0.00,2,9,0,13,8.37,3.65,9.98
24,0.606877,0.267164,0.360613,0.00,0.00,0,0,99,56,inf,130,38,274,135.09,74.93,231.98,36.09,18.93,0.00,2,10,0,12,8.73,3.85,9.42
27,0.590865,0.266965,0.374087,0.00,0.00,0,0,99,56,inf,126,51,265,135.05,77.78,229.16,36.05,21.78,0.00,2,13,0,9,9.63,3.70,8.67
30,0.579320,0.255777,0.367329,0.00,0.00,0,0,99,56,inf,127,48,267,133.02,77.78,231.20,34.02,21.78,0.00,2,12,0,10,8.95,3.43,9.62
